"","unique_id","ent_by","year","site","fdate","round","observer","transect","t_c","quadrat","planted","f_number","count_unit","plant_genus","plant_species","plant_code","notes"
"16330","RO4329122T14armeria14","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","4","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16331","RO4329122T14nullNONE14null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","14","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16332","RO4329122T150millefolium150","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","50","involucre","Achillea","millefolium","ACMI2","NA; NA; NA"
"16333","RO4329122T15nullNONE15null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","15","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16334","RO4329122T16nullNONE16null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","16","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16335","RO4329122T17nullNONE17null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","17","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16336","RO4329122T18nulllaciniata18null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","18","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16337","RO4329122T19nulllaciniata19null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","19","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16338","RO4329122T1nullarmeria1null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16339","RO4329122T1nulllanceolata1null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16340","RO4329122T1nullmaculosa1null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16341","RO4329122T1nullmillefolium1null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16342","RO4329122T20nullfistulosa20null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","20","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16343","RO4329122T210lanceolata210","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","10","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16344","RO4329122T216armeria216","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","16","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16345","RO4329122T21nullNONE21null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","21","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16346","RO4329122T22nullNONE22null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","22","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16347","RO4329122T23nullfistulosa23null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","23","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16348","RO4329122T24nullfistulosa24null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","24","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16349","RO4329122T24nullmaculosa24null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","24","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16350","RO4329122T24nullrepens24null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","24","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16351","RO4329122T250millefolium250","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","50","involucre","Achillea","millefolium","ACMI2","NA; NA; NA"
"16352","RO4329122T25nullmaculosa25null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","25","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16353","RO4329122T25nullvulgare25null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","25","NA","null","null","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16354","RO4329122T26nulllaciniata26null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","26","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16355","RO4329122T27nullfistulosa27null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","27","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16356","RO4329122T27nulllanceolata27null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","27","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16357","RO4329122T28nullfistulosa28null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","28","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16358","RO4329122T28nulllanceolata28null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","28","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16359","RO4329122T28nullmaculosa28null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","28","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16360","RO4329122T28nullrepens28null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","28","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16361","RO4329122T29nullarmeria29null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","29","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16362","RO4329122T29nullfistulosa29null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","29","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16363","RO4329122T29nullmaculosa29null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","29","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16364","RO4329122T29nullrepens29null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","29","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16365","RO4329122T2nullannuus2null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16366","RO4329122T2nullarmeria2null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16367","RO4329122T2nullfistulosa2null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16368","RO4329122T2nullmaculosa2null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16369","RO4329122T2nullvulgare2null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","2","NA","null","null","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16370","RO4329122T30nullmaculosa30null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","30","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16371","RO4329122T30nullrepens30null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","30","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16372","RO4329122T315maculosa315","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","15","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16373","RO4329122T32barbatus32","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","2","flr","Dianthus","barbatus","DIBA","NA; NA; NA"
"16374","RO4329122T33lanceolata33","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","3","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16375","RO4329122T3nullannuus3null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16376","RO4329122T3nullarmeria3null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16377","RO4329122T3nulllanceolata3null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16378","RO4329122T3nullmillefolium3null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","3","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16379","RO4329122T411annuus411","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","11","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16380","RO4329122T44vulgaris44","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","4","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16381","RO4329122T4nullannuus4null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16382","RO4329122T4nullarmeria4null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16383","RO4329122T4nulllanceolata4null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16384","RO4329122T4nullmaculosa4null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16385","RO4329122T4nullvulgaris4null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","4","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16386","RO4329122T50NONE50","ES",2015,"RO",2015-07-10,"2","JZ","2","T","5","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16387","RO4329122T5nullarmeria5null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","5","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16388","RO4329122T5nulllanceolata5null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","5","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16389","RO4329122T5nullmaculosa5null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","5","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16390","RO4329122T60NONE60","ES",2015,"RO",2015-07-10,"2","JZ","2","T","6","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16391","RO4329122T6nullarmeria6null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","6","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16392","RO4329122T6nulllanceolata6null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","6","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16393","RO4329122T6nullmillefolium6null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","6","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16394","RO4329122T70NONE70","ES",2015,"RO",2015-07-10,"2","JZ","2","T","7","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16395","RO4329122T7nullannuus7null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","7","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16396","RO4329122T7nulllanceolata7null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","7","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16397","RO4329122T814maculosa814","ES",2015,"RO",2015-07-10,"2","JZ","2","T","8","NA","14","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16398","RO4329122T8nullannuus8null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","8","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16399","RO4329122T8nullarmeria8null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","8","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16400","RO4329122T8nulllaciniata8null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","8","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16401","RO4329122T918maculosa918","ES",2015,"RO",2015-07-10,"2","JZ","2","T","9","NA","18","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16402","RO4329122T97vulgare97","ES",2015,"RO",2015-07-10,"2","JZ","2","T","9","NA","7","inf","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16403","RO4329122T9nullmillefolium9null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","9","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16404","RO4331031C10200carota10200","ES",2015,"RO",2015-07-29,"3","JZ","1","C","10","NA","200","flr","Daucus","carota","DACA6","NA; NA; NA"
"16405","RO4331031C1020mollugo1020","ES",2015,"RO",2015-07-29,"3","JZ","1","C","10","NA","20","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16406","RO4331031C102pratense102","ES",2015,"RO",2015-07-29,"3","JZ","1","C","10","NA","2","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16407","RO4331031C122carota122","ES",2015,"RO",2015-07-29,"3","JZ","1","C","1","NA","22","flr","Daucus","carota","DACA6","NA; NA; NA"
"16408","RO4331031C228annuus228","ES",2015,"RO",2015-07-29,"3","JZ","1","C","2","NA","28","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16409","RO4331031C230carota230","ES",2015,"RO",2015-07-29,"3","JZ","1","C","2","NA","30","flr","Daucus","carota","DACA6","NA; NA; NA"
"16410","RO4331031C334annuus334","ES",2015,"RO",2015-07-29,"3","JZ","1","C","3","NA","34","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16411","RO4331031C37maculosa37","ES",2015,"RO",2015-07-29,"3","JZ","1","C","3","NA","7","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16412","RO4331031C40NONE40","ES",2015,"RO",2015-07-29,"3","JZ","1","C","4","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16413","RO4331031C523carota523","ES",2015,"RO",2015-07-29,"3","JZ","1","C","5","NA","23","flr","Daucus","carota","DACA6","NA; NA; NA"
"16414","RO4331031C6100carota6100","ES",2015,"RO",2015-07-29,"3","JZ","1","C","6","NA","100","flr","Daucus","carota","DACA6","NA; NA; NA"
"16415","RO4331031C61pratense61","ES",2015,"RO",2015-07-29,"3","JZ","1","C","6","NA","1","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16416","RO4331031C61repens61","ES",2015,"RO",2015-07-29,"3","JZ","1","C","6","NA","1","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16417","RO4331031C63maculosa63","ES",2015,"RO",2015-07-29,"3","JZ","1","C","6","NA","3","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16418","RO4331031C64inflata64","ES",2015,"RO",2015-07-29,"3","JZ","1","C","6","NA","4","flr","Lobelia","inflata","LOIN","NA; NA; NA"
"16419","RO4331031C715carota715","ES",2015,"RO",2015-07-29,"3","JZ","1","C","7","NA","15","flr","Daucus","carota","DACA6","NA; NA; NA"
"16420","RO4331031C73pratense73","ES",2015,"RO",2015-07-29,"3","JZ","1","C","7","NA","3","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16421","RO4331031C82armeria82","ES",2015,"RO",2015-07-29,"3","JZ","1","C","8","NA","2","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16422","RO4331031C84pratense84","ES",2015,"RO",2015-07-29,"3","JZ","1","C","8","NA","4","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16423","RO4331031C98repens98","ES",2015,"RO",2015-07-29,"3","JZ","1","C","9","NA","8","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16424","RO4331031T1015millefolium1015","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","15","involucre","Achillea","millefolium","ACMI2","NA; NA; NA"
"16425","RO4331031T1021maculosa1021","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","21","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16426","RO4331031T102hirta102","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","2","inf","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"16427","RO4331031T102repens102","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","2","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16428","RO4331031T1030carota1030","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","30","flr","Daucus","carota","DACA6","NA; NA; NA"
"16429","RO4331031T1036fistulosa1036","ES",2015,"RO",2015-07-29,"3","JZ","1","T","10","NA","36","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16430","RO4331031T11lanceolata11","ES",2015,"RO",2015-07-29,"3","JZ","1","T","1","NA","1","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16431","RO4331031T12pratense12","ES",2015,"RO",2015-07-29,"3","JZ","1","T","1","NA","2","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16432","RO4331031T132maculosa132","ES",2015,"RO",2015-07-29,"3","JZ","1","T","1","NA","32","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16433","RO4331031T134vulgaris134","ES",2015,"RO",2015-07-29,"3","JZ","1","T","1","NA","34","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16434","RO4331031T13fistulosa13","ES",2015,"RO",2015-07-29,"3","JZ","1","T","1","NA","3","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16435","RO4331031T217vulgaris217","ES",2015,"RO",2015-07-29,"3","JZ","1","T","2","NA","17","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16436","RO4331031T223maculosa223","ES",2015,"RO",2015-07-29,"3","JZ","1","T","2","NA","23","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16437","RO4331031T29fistulosa29","ES",2015,"RO",2015-07-29,"3","JZ","1","T","2","NA","9","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16438","RO4331031T3100carota3100","ES",2015,"RO",2015-07-29,"3","JZ","1","T","3","NA","100","inf","Daucus","carota","DACA6","NA; NA; NA"
"16439","RO4331031T34fistulosa34","ES",2015,"RO",2015-07-29,"3","JZ","1","T","3","NA","4","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16440","RO4331031T34laciniata34","ES",2015,"RO",2015-07-29,"3","JZ","1","T","3","NA","4","inf","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16441","RO4331031T372maculosa372","ES",2015,"RO",2015-07-29,"3","JZ","1","T","3","NA","72","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16442","RO4331031T412vulgaris412","ES",2015,"RO",2015-07-29,"3","JZ","1","T","4","NA","12","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16443","RO4331031T467maculosa467","ES",2015,"RO",2015-07-29,"3","JZ","1","T","4","NA","67","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16444","RO4331031T49fistulosa49","ES",2015,"RO",2015-07-29,"3","JZ","1","T","4","NA","9","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16445","RO4331031T516maculosa516","ES",2015,"RO",2015-07-29,"3","JZ","1","T","5","NA","16","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16446","RO4331031T612laciniata612","ES",2015,"RO",2015-07-29,"3","JZ","1","T","6","NA","12","inf","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16447","RO4331031T65500canadensis65500","ES",2015,"RO",2015-07-29,"3","JZ","1","T","6","NA","5500","inf","Solidago","canadensis","SOCA6","NA; NA; NA"
"16448","RO4331031T70NONE70","ES",2015,"RO",2015-07-29,"3","JZ","1","T","7","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16449","RO4331031T849fistulosa849","ES",2015,"RO",2015-07-29,"3","JZ","1","T","8","NA","49","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16450","RO4331031T8500canadensis8500","ES",2015,"RO",2015-07-29,"3","JZ","1","T","8","NA","500","inf","Solidago","canadensis","SOCA6","NA; NA; NA"
"16451","RO4331031T87laciniata87","ES",2015,"RO",2015-07-29,"3","JZ","1","T","8","NA","7","inf","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16452","RO4331031T914maculosa914","ES",2015,"RO",2015-07-29,"3","JZ","1","T","9","NA","14","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16453","RO4331031T915laciniata915","ES",2015,"RO",2015-07-29,"3","JZ","1","T","9","NA","15","inf","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16454","RO4331031T95fistulosa95","ES",2015,"RO",2015-07-29,"3","JZ","1","T","9","NA","5","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16455","RO4331032C1020carota1020","ES",2015,"RO",2015-07-29,"3","JZ","2","C","10","NA","20","flr","Daucus","carota","DACA6","NA; NA; NA"
"16456","RO4331032C11pratense11","ES",2015,"RO",2015-07-29,"3","JZ","2","C","1","NA","1","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16457","RO4331032C11repens11","ES",2015,"RO",2015-07-29,"3","JZ","2","C","1","NA","1","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16458","RO4331032C130mollugo130","ES",2015,"RO",2015-07-29,"3","JZ","2","C","1","NA","30","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16459","RO4331032C213arvensis213","ES",2015,"RO",2015-07-29,"3","JZ","2","C","2","NA","13","flr","Mentha","arvensis","MEAR4","NA; NA; NA"
"16460","RO4331032C275carota275","ES",2015,"RO",2015-07-29,"3","JZ","2","C","2","NA","75","flr","Daucus","carota","DACA6","NA; NA; NA"
"16461","RO4331032C325carota325","ES",2015,"RO",2015-07-29,"3","JZ","2","C","3","NA","25","flr","Daucus","carota","DACA6","NA; NA; NA"
"16462","RO4331032C440carota440","ES",2015,"RO",2015-07-29,"3","JZ","2","C","4","NA","40","flr","Daucus","carota","DACA6","NA; NA; NA"
"16463","RO4331032C44vulgaris44","ES",2015,"RO",2015-07-29,"3","JZ","2","C","4","NA","4","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16464","RO4331032C550carota550","ES",2015,"RO",2015-07-29,"3","JZ","2","C","5","NA","50","flr","Daucus","carota","DACA6","NA; NA; NA"
"16465","RO4331032C64lanceolata64","ES",2015,"RO",2015-07-29,"3","JZ","2","C","6","NA","4","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16466","RO4331032C66mollugo66","ES",2015,"RO",2015-07-29,"3","JZ","2","C","6","NA","6","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16467","RO4331032C7120carota7120","ES",2015,"RO",2015-07-29,"3","JZ","2","C","7","NA","120","flr","Daucus","carota","DACA6","NA; NA; NA"
"16468","RO4331032C71pratense71","ES",2015,"RO",2015-07-29,"3","JZ","2","C","7","NA","1","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16469","RO4331032C80NONE80","ES",2015,"RO",2015-07-29,"3","JZ","2","C","8","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16470","RO4331032C90NONE90","ES",2015,"RO",2015-07-29,"3","JZ","2","C","9","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16471","RO4331032T1025canadensis1025","ES",2015,"RO",2015-07-29,"3","JZ","2","T","10","NA","25","inf","Solidago","canadensis","SOCA6","NA; NA; NA"
"16472","RO4331032T1027fistulosa1027","ES",2015,"RO",2015-07-29,"3","JZ","2","T","10","NA","27","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
