"","uniqueID","year","month","day","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","det","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus","plant_species","planted","collector","latitude","longitude"
"10891","NAT.CIG2011_1292","2011","7","20","3",2011-07-20,"HP","PM","4","C","R","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOCA6","Solidago","canadensis","no","CLW","40.666476","-75.046523"
"10892","NAT.CIG2011_1295","2011","7","21","3",2011-07-21,"HP","AM","1","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","CLW","40.667605","-75.047923"
"10893","NAT.CIG2011_1358","2011","7","21","3",2011-07-21,"HP","AM","2","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","CLW","40.667605","-75.047923"
"10894","NAT.CIG2011_1359","2011","7","21","3",2011-07-21,"HP","AM","2","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","CLW","40.667605","-75.047923"
"10895","NAT.CIG2011_1388","2011","7","21","3",2011-07-21,"HP","AM","3","T","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10896","NAT.CIG2011_1419","2011","7","21","3",2011-07-21,"HP","AM","3","T","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","CIIN","Cichorium","intybus","no","DPC","40.667605","-75.047923"
"10897","NAT.CIG2011_1423","2011","7","21","3",2011-07-21,"HP","AM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","CIIN","Cichorium","intybus","no","DPC","40.667605","-75.047923"
"10898","NAT.CIG2011_1440","2011","7","21","3",2011-07-21,"HP","AM","4","T","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10899","NAT.CIG2011_1441","2011","7","21","3",2011-07-21,"HP","AM","4","T","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10900","NAT.CIG2011_1442","2011","7","21","3",2011-07-21,"HP","AM","4","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10901","NAT.CIG2011_1443","2011","7","21","3",2011-07-21,"HP","AM","4","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10902","NAT.CIG2011_1444","2011","7","21","3",2011-07-21,"HP","AM","4","T","L","Ceratina","strenua","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10903","NAT.CIG2011_1457","2011","7","21","3",2011-07-21,"HP","AM","3","C","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOCA6","Solidago","canadensis","no","DPC","40.666476","-75.046523"
"10904","NAT.CIG2011_1464","2011","7","21","3",2011-07-21,"HP","AM","3","C","R","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOCA6","Solidago","canadensis","no","DPC","40.666476","-75.046523"
"10905","NAT.CIG2011_1465","2011","7","21","3",2011-07-21,"HP","AM","3","C","R","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOCA6","Solidago","canadensis","no","DPC","40.666476","-75.046523"
"10906","NAT.CIG2011_1472","2011","7","21","3",2011-07-21,"HP","AM","3","C","R","Ceratina","strenua","","f","J. Gibbs","",1905-07-07,"bee","","HYPE","Hypericum","perforatum","no","DPC","40.666476","-75.046523"
"10907","NAT.CIG2011_2290","2011","7","26","3",2011-07-26,"BO","AM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10908","NAT.CIG2011_2301","2011","7","26","3",2011-07-26,"BO","PM","1","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","HEFL","Helenium","flexuosum","yes","CLW","40.355358","-74.930309"
"10909","NAT.CIG2011_2303","2011","7","26","3",2011-07-26,"BO","PM","1","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","HEFL","Helenium","flexuosum","yes","CLW","40.355358","-74.930309"
"10910","NAT.CIG2011_2304","2011","7","26","3",2011-07-26,"BO","PM","1","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","HEFL","Helenium","flexuosum","yes","CLW","40.355358","-74.930309"
"10911","NAT.CIG2011_2330","2011","7","26","3",2011-07-26,"BO","PM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10912","NAT.CIG2011_2350","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10913","NAT.CIG2011_2351","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10914","NAT.CIG2011_2352","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10915","NAT.CIG2011_2353","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10916","NAT.CIG2011_2354","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10917","NAT.CIG2011_2355","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10918","NAT.CIG2011_2356","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10919","NAT.CIG2011_2357","2011","7","26","3",2011-07-26,"BO","PM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10920","NAT.CIG2011_2419","2011","7","27","3",2011-07-27,"BO","PM","4","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10921","NAT.CIG2011_2420","2011","7","27","3",2011-07-27,"BO","PM","4","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","PYTE","Pycnanthemum","tenuifolium","yes","CLW","40.355358","-74.930309"
"10922","NAT.CIG2011_2187","2011","8","2","3",2011-08-02,"UR","AM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"10923","NAT.CIG2011_2209","2011","8","2","3",2011-08-02,"UR","PM","1","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"10924","NAT.CIG2011_2210","2011","8","2","3",2011-08-02,"UR","PM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","RUHI2","Rudbeckia","hirta","yes","CLW","40.703892","-74.700793"
"10925","NAT.CIG2011_2234","2011","8","2","3",2011-08-02,"UR","AM","2","C","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOCA6","Solidago","canadensis","no","DPC","40.701794","-74.700673"
"10926","NAT.CIG2011_2246","2011","8","2","3",2011-08-02,"UR","PM","2","T","L","Ceratina","strenua","","f","J. Gibbs","",1905-07-07,"bee","","RUHI2","Rudbeckia","hirta","yes","DPC","40.703892","-74.700793"
"10927","NAT.CIG2011_1671","2011","9","12","4",2011-09-12,"HP","PM","2","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","no","DPC","40.666476","-75.046523"
"10928","NAT.CIG2011_1673","2011","9","12","4",2011-09-12,"HP","PM","2","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","no","DPC","40.666476","-75.046523"
"10929","NAT.CIG2011_1684","2011","9","12","4",2011-09-12,"HP","AM","2","C","R","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","no","DPC","40.666476","-75.046523"
"10930","NAT.CIG2011_1696","2011","9","12","4",2011-09-12,"HP","AM","2","C","L","Ceratina","calcarata","","m","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","no","DPC","40.666476","-75.046523"
"10931","NAT.CIG2011_1709","2011","9","12","4",2011-09-12,"HP","PM","1","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","yes","LRF","40.667605","-75.047923"
"10932","NAT.CIG2011_1719","2011","9","12","4",2011-09-12,"HP","PM","1","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","yes","LRF","40.667605","-75.047923"
"10933","NAT.CIG2011_1727","2011","9","12","4",2011-09-12,"HP","AM","1","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","yes","LRF","40.667605","-75.047923"
"10934","NAT.CIG2011_1739","2011","9","12","4",2011-09-12,"HP","AM","1","C","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","SOGI","Solidago","gigantea","no","LRF","40.666476","-75.046523"
"10935","NAT.CIG2011_1753","2011","9","13","4",2011-09-13,"HP","AM","4","T","L","Ceratina","dupla","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","DPC","40.667605","-75.047923"
"10936","NAT.CIG2011_1760","2011","9","13","4",2011-09-13,"HP","AM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","","CLVU","Clinopodium","vulgare","no","LRF","40.667605","-75.047923"
"10937","NAT.CIG2012_0745","2012","6","8","1",2012-06-08,"DF","AM","3","C","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","BGJ","39.919101","-74.790498"
"10938","NAT.CIG2012_0746","2012","6","8","1",2012-06-08,"DF","AM","3","C","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","BGJ","39.919101","-74.790498"
"10939","NAT.CIG2012_0747","2012","6","8","1",2012-06-08,"DF","AM","4","C","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","DPC","39.919101","-74.790498"
"10940","NAT.CIG2012_0748","2012","6","8","1",2012-06-08,"DF","AM","1","C","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","GKN","39.919101","-74.790498"
"10941","NAT.CIG2012_0753","2012","6","8","1",2012-06-08,"DF","PM","4","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","DPC","39.919101","-74.790498"
"10942","NAT.CIG2012_0754","2012","6","8","1",2012-06-08,"DF","PM","4","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","DPC","39.919101","-74.790498"
"10943","NAT.CIG2012_0755","2012","6","8","1",2012-06-08,"DF","PM","4","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","DPC","39.919101","-74.790498"
"10944","NAT.CIG2012_0757","2012","6","8","1",2012-06-08,"DF","PM","1","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","GKN","39.919101","-74.790498"
"10945","NAT.CIG2012_0758","2012","6","8","1",2012-06-08,"DF","PM","1","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","GKN","39.919101","-74.790498"
"10946","NAT.CIG2012_0759","2012","6","8","1",2012-06-08,"DF","PM","1","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","GKN","39.919101","-74.790498"
"10947","NAT.CIG2012_0762","2012","6","8","1",2012-06-08,"DF","PM","1","C","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","ANCO2","Anthemis","cotula","no","GKN","39.919101","-74.790498"
"10948","NAT.CIG2012_0767","2012","6","8","1",2012-06-08,"DF","AM","1","C","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","GKN","39.919101","-74.790498"
"10949","NAT.CIG2012_0769","2012","6","8","1",2012-06-08,"DF","AM","2","C","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","JWB","39.919101","-74.790498"
"10950","NAT.CIG2012_0771","2012","6","8","1",2012-06-08,"DF","PM","3","C","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","BGJ","39.919101","-74.790498"
"10951","NAT.CIG2012_0774","2012","6","8","1",2012-06-08,"DF","PM","1","C","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","GKN","39.919101","-74.790498"
"10952","NAT.CIG2012_0689","2012","6","15","1",2012-06-15,"BW","PM","2","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.536073","-74.932563"
"10953","NAT.CIG2012_0690","2012","6","15","1",2012-06-15,"BW","PM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","DPC","39.536073","-74.932563"
"10954","NAT.CIG2012_0691","2012","6","15","1",2012-06-15,"BW","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","DPC","39.536073","-74.932563"
"10955","NAT.CIG2012_0744","2012","6","15","1",2012-06-15,"BW","PM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","GAPU","Gaillardia","pulchella","yes","DPC","39.536073","-74.932563"
"10956","NAT.CIG2012_0719","2012","6","28","2",2012-06-28,"MA","PM","1","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","MOFI","Monarda","fistulosa","yes","GKN","39.263113","-74.719499"
"10957","NAT.CIG2012_0694","2012","7","3","2",2012-07-03,"DF","AM","3","C","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","GKN","39.919101","-74.790498"
"10958","NAT.CIG2012_0695","2012","7","3","2",2012-07-03,"DF","PM","4","C","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","GKN","39.919101","-74.790498"
"10959","NAT.CIG2012_0697","2012","7","3","2",2012-07-03,"DF","AM","1","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10960","NAT.CIG2012_0699","2012","7","3","2",2012-07-03,"DF","AM","2","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10961","NAT.CIG2012_0701","2012","7","3","2",2012-07-03,"DF","AM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10962","NAT.CIG2012_0702","2012","7","3","2",2012-07-03,"DF","AM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10963","NAT.CIG2012_0703","2012","7","3","2",2012-07-03,"DF","AM","4","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10964","NAT.CIG2012_0704","2012","7","3","2",2012-07-03,"DF","AM","4","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10965","NAT.CIG2012_0705","2012","7","3","2",2012-07-03,"DF","AM","4","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10966","NAT.CIG2012_0706","2012","7","3","2",2012-07-03,"DF","PM","1","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10967","NAT.CIG2012_0707","2012","7","3","2",2012-07-03,"DF","PM","1","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10968","NAT.CIG2012_0708","2012","7","3","2",2012-07-03,"DF","PM","1","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10969","NAT.CIG2012_0709","2012","7","3","2",2012-07-03,"DF","PM","3","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10970","NAT.CIG2012_0710","2012","7","3","2",2012-07-03,"DF","PM","3","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10971","NAT.CIG2012_0712","2012","7","3","2",2012-07-03,"DF","PM","3","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10972","NAT.CIG2012_0713","2012","7","3","2",2012-07-03,"DF","PM","4","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10973","NAT.CIG2012_0814","2012","7","3","2",2012-07-03,"DF","PM","3","C","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RABU","Ranunculus","bulbosus","no","GKN","39.919101","-74.790498"
"10974","NAT.CIG2012_0815","2012","7","3","2",2012-07-03,"DF","AM","2","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10975","NAT.CIG2012_0816","2012","7","3","2",2012-07-03,"DF","PM","2","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10976","NAT.CIG2012_0817","2012","7","3","2",2012-07-03,"DF","PM","2","T","L","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10977","NAT.CIG2012_0818","2012","7","3","2",2012-07-03,"DF","PM","2","T","L","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10978","NAT.CIG2012_0819","2012","7","3","2",2012-07-03,"DF","PM","2","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10979","NAT.CIG2012_0821","2012","7","3","2",2012-07-03,"DF","PM","2","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","BGJ","39.9198","-74.790006"
"10980","NAT.CIG2012_0822","2012","7","3","2",2012-07-03,"DF","PM","4","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10981","NAT.CIG2012_0823","2012","7","3","2",2012-07-03,"DF","PM","4","T","R","Ceratina","mikmaqi","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10982","NAT.CIG2012_0824","2012","7","3","2",2012-07-03,"DF","PM","4","T","R","Ceratina","calcarata","","m","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","GKN","39.9198","-74.790006"
"10983","NAT.CIG2012_0672","2012","8","2","3",2012-08-02,"DF","PM","2","T","R","Ceratina","calcarata","","m","J. Gibbs","",1905-07-07,"bee","NA","COCA5","Conyza","canadensis","no","GKN","39.9198","-74.790006"
"10984","NAT.CIG2012_0679","2012","8","2","3",2012-08-02,"DF","PM","4","T","R","Ceratina","calcarata","","m","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","JWB","39.9198","-74.790006"
"10985","NAT.CIG2012_0733","2012","8","2","3",2012-08-02,"DF","PM","1","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","COCA5","Conyza","canadensis","no","DPC","39.9198","-74.790006"
"10986","NAT.CIG2012_0734","2012","8","2","3",2012-08-02,"DF","PM","1","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","COCA5","Conyza","canadensis","no","DPC","39.9198","-74.790006"
"10987","NAT.CIG2012_0735","2012","8","2","3",2012-08-02,"DF","AM","4","T","R","Ceratina","calcarata","","f","J. Gibbs","",1905-07-07,"bee","NA","RUHI2","Rudbeckia","hirta","yes","JWB","39.9198","-74.790006"
